Id,LotFrontage,LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageCars,GarageArea,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,SalePrice
730,52,6240,4,5,1925,1950,848,0,1208,0,0,1,0,2,1,5,0,2,539,23,112,0,0,0,103000
402,65,8767,7,5,2005,2005,1310,0,1310,0,0,2,0,3,1,6,1,2,400,0,0,0,0,0,164990
703,82,12438,8,5,2006,2006,1264,1312,2576,0,0,2,1,4,1,10,1,3,666,100,0,0,0,0,361919
1130,60,7200,5,5,1980,1980,936,0,936,1,0,1,0,2,1,4,0,2,672,0,0,0,0,0,140000
566,66,6858,6,4,1915,1950,841,806,1647,1,0,1,1,4,1,6,0,1,216,66,136,0,0,0,128000
1022,64,7406,7,5,2006,2006,1220,0,1220,1,0,2,0,2,1,6,0,2,632,54,0,0,0,0,194000
1026,70,7700,5,5,1972,1972,882,0,882,1,0,1,0,3,1,5,0,2,461,0,0,0,0,0,112500
1105,24,2016,5,5,1970,1970,630,672,1302,0,0,2,1,3,1,6,0,2,440,0,0,0,0,0,106000
206,99,11851,7,5,1990,1990,1442,0,1442,0,0,2,0,3,1,5,0,2,500,34,0,508,0,0,180500
35,60,7313,9,5,2005,2005,1561,0,1561,1,0,2,0,2,1,6,1,2,556,47,0,0,0,0,277500
776,32,4500,6,5,1998,1998,1204,0,1204,1,0,2,0,2,1,5,0,2,412,247,0,0,0,0,162000
509,60,9600,7,9,1928,2005,689,689,1378,0,0,2,0,3,1,7,1,2,360,0,116,0,0,0,161000
1442,70,4426,6,5,2004,2004,848,0,848,1,0,1,0,1,1,3,1,2,420,0,0,0,0,0,149300
1391,70,9100,7,5,2000,2000,1525,0,1525,1,0,2,0,3,1,6,0,2,541,36,0,0,0,0,235000
92,85,8500,5,3,1961,1961,1235,0,1235,0,0,1,0,2,1,6,0,2,480,0,0,0,0,0,98600
1364,73,8499,6,5,2006,2007,616,796,1412,0,0,2,1,3,1,6,1,2,432,36,0,0,0,0,156932
898,64,7018,5,5,1979,1979,1120,1120,2240,0,0,2,0,6,2,12,0,2,528,0,0,0,0,0,142953
565,70,13346,7,5,1992,2000,1166,1129,2295,1,0,2,1,4,1,9,1,2,590,40,0,0,0,0,268000
1370,48,10635,8,5,2003,2003,1668,0,1668,1,0,2,0,3,1,8,1,2,502,262,0,0,0,0,232000
777,86,11210,7,5,2005,2006,1614,0,1614,0,0,2,0,3,1,7,0,3,865,59,0,0,0,0,221500
242,40,3880,5,9,1945,1997,866,0,866,0,0,1,0,2,1,4,0,0,0,42,0,0,0,0,110500
14,91,10652,7,5,2006,2007,1494,0,1494,0,0,2,0,3,1,7,1,3,840,33,0,0,0,0,279500
316,71,7795,7,5,2004,2005,716,716,1432,1,0,2,1,3,1,6,1,2,432,51,0,0,0,0,188500
601,74,10927,8,5,2005,2005,1058,846,1904,1,0,2,1,3,1,8,1,2,736,60,0,0,0,0,275000
388,72,7200,6,6,1976,1976,1125,0,1125,1,0,1,0,3,1,6,1,1,352,0,0,0,0,0,125000
1298,35,3675,6,5,2005,2006,1072,0,1072,1,0,2,0,2,1,5,0,2,525,44,0,0,0,0,140000
167,70,10708,5,5,1955,1993,1867,0,1867,1,0,1,0,2,1,7,3,1,303,0,0,0,142,0,190000
841,70,12155,6,8,1925,1950,810,672,1482,0,0,2,0,4,1,7,0,1,400,0,254,0,0,0,140000
21,101,14215,8,5,2005,2006,1158,1218,2376,0,0,3,1,4,1,9,1,3,853,154,0,0,0,0,325300
647,60,7200,5,5,1950,1950,1048,0,1048,0,0,1,0,3,1,7,0,2,420,27,0,0,0,0,98300
1155,70,13700,7,6,1965,1988,902,918,1820,0,0,1,2,4,1,8,2,2,492,84,0,0,273,0,201800
832,30,3180,7,5,2005,2005,520,600,1200,0,0,2,1,2,1,4,0,2,480,166,0,0,0,0,151000
1268,89,13214,9,5,2008,2009,2018,0,2018,0,0,2,0,3,1,10,1,3,746,76,0,0,0,0,378500
563,63,13907,5,6,1940,1969,996,0,996,1,0,1,0,3,1,6,1,0,0,0,0,0,0,0,108000
1423,37,4435,6,5,2003,2003,848,0,848,1,0,1,0,1,1,3,0,2,420,0,0,0,0,0,136500
687,84,10207,7,6,2007,2007,874,887,1761,0,0,3,0,3,1,7,0,2,578,105,0,0,0,0,227875
958,70,7420,5,5,1962,1962,1057,0,1057,0,0,1,0,3,1,6,0,2,576,0,0,0,0,0,132000
190,41,4923,8,5,2001,2002,1593,0,1593,1,0,1,1,0,1,5,1,2,682,120,0,0,224,0,286000
976,70,2651,7,5,2000,2000,673,709,1382,1,0,2,1,3,1,6,0,2,490,50,0,0,0,0,165000
700,59,4282,7,5,2004,2004,1391,0,1391,0,0,2,0,2,1,5,0,2,530,158,0,0,0,0,196000
511,75,14559,5,7,1951,2000,1363,0,1363,1,0,1,0,2,1,6,2,1,288,42,0,0,168,0,164900
1083,70,8749,7,5,2002,2002,1459,0,1459,0,0,2,0,3,1,6,1,2,527,39,0,0,0,0,192000
475,41,5330,8,5,2000,2000,1652,0,1652,1,0,2,0,2,1,6,0,2,499,48,0,0,0,0,251000
857,70,10970,6,6,1978,1978,1026,0,1026,1,0,1,0,3,1,5,0,2,576,0,34,0,0,0,147000
748,65,11700,7,7,1880,2003,1320,1320,2640,0,0,1,1,4,1,8,1,4,864,0,386,0,0,0,265979
253,65,8366,6,5,2004,2004,798,842,1640,0,0,2,1,3,1,6,0,2,520,45,0,0,0,0,173000
22,57,7449,7,7,1930,1950,1108,0,1108,0,0,1,0,3,1,6,1,1,280,0,205,0,0,0,139400
1338,153,4118,4,4,1941,1950,693,0,693,0,0,1,0,2,1,4,0,0,0,20,0,0,0,0,52500
460,70,7015,5,4,1950,1950,979,224,1203,1,0,1,0,3,1,5,1,1,352,0,248,0,0,0,110000
1185,50,35133,5,4,1963,1963,1572,0,1572,1,0,1,1,3,1,5,2,3,995,263,0,0,263,0,186700
277,129,9196,7,5,2003,2003,1560,0,1560,0,0,2,0,3,1,7,0,2,573,150,0,0,0,0,201000
956,82,7136,6,6,1946,1950,979,979,1958,0,0,2,0,4,2,8,0,2,492,0,0,0,0,0,145000
1216,99,7094,5,5,1966,1966,894,0,894,0,0,1,0,3,1,5,0,1,384,0,0,0,0,0,125000
386,43,3182,8,5,2004,2005,1269,0,1269,0,0,2,0,2,1,6,1,2,430,20,0,0,144,0,192000
806,91,12274,7,5,2008,2008,1428,0,1428,0,0,2,0,3,1,6,0,2,554,60,0,0,0,0,227680
1438,96,12444,8,5,2008,2008,1932,0,1932,1,0,2,0,2,1,7,1,3,774,66,0,304,0,0,394617
344,63,8849,9,5,2005,2005,1684,0,1684,0,0,2,0,2,1,6,1,2,564,72,0,0,0,0,266000
770,47,53504,8,5,2003,2003,1690,1589,3279,1,0,3,1,4,1,12,1,3,841,36,0,0,210,0,538000
1333,67,8877,4,6,1938,1958,816,0,816,1,0,1,0,2,1,3,1,1,288,0,0,0,0,0,100000
131,88,14200,7,6,1966,1966,1216,941,2157,0,0,2,1,4,1,8,2,2,487,66,0,0,0,0,226000
872,70,8750,6,5,1998,1998,804,878,1682,0,0,2,1,3,1,7,0,2,523,77,0,0,0,0,200500
1124,50,9405,5,9,1947,2008,698,0,698,0,1,1,0,2,1,4,0,0,0,200,0,0,0,0,118000
1397,70,57200,5,5,1948,1950,1687,0,1687,1,0,1,0,3,1,7,2,2,572,0,50,0,0,0,160000
88,40,3951,6,5,2009,2009,612,612,1224,0,0,2,1,2,1,4,0,2,528,234,0,0,0,0,164500
331,70,10624,5,4,1964,1964,1728,0,1728,0,1,2,0,6,2,10,0,1,352,0,0,0,0,0,119000
1239,63,13072,6,5,2005,2005,1141,0,1141,0,0,1,1,3,1,6,0,2,484,0,0,0,0,0,142500
467,85,10628,7,5,1970,1970,1277,0,1277,1,0,1,0,2,1,5,1,2,526,0,0,0,176,0,167000
122,50,6060,4,5,1939,1950,772,351,1123,0,0,1,0,3,1,4,0,1,264,0,140,0,0,0,100000
1045,80,9600,8,5,1981,1981,2524,0,2524,1,0,2,1,4,1,9,1,2,542,120,0,0,0,0,278000
1096,78,9317,6,5,2006,2006,1314,0,1314,0,0,2,0,3,1,6,1,2,440,22,0,0,0,0,176432
1131,65,7804,4,3,1928,1950,1328,653,1981,1,0,2,0,4,1,7,2,2,576,44,0,0,0,0,135000
1295,60,8172,5,7,1955,1990,864,0,864,1,0,1,0,2,1,5,0,2,572,0,0,0,0,0,115000
861,55,7642,7,8,1918,1998,912,514,1426,0,0,1,1,3,1,7,1,1,216,240,0,0,0,0,189950
1127,53,3684,7,5,2007,2007,1555,0,1555,0,0,2,0,2,1,7,1,3,660,20,0,0,0,0,174000
